artist,birth_date,birth_place,death_date,artist_age,title,winning_bid,low_est,high_est,auction_date,category,style,size,medium,area_or_vol,auction_dt_age
k p reji,1972-01-01,Kerala,,47.0,Untitled,480.0,690.0,865.0,2013-08-01,painting,figurative, 22.5 x 30 in, watercolour on paper ,675.0,41.0
k p reji,1972-01-01,Kerala,,47.0,When the Tail gets Burnd,24438.0,10000.0,12500.0,2008-09-01,painting,figurative, 48 x 36 in, oil on canvas ,1728.0,36.0
k p reji,1972-01-01,Kerala,,47.0,Just Above My Head,25059.0,19740.0,22370.0,2008-03-01,painting,figurative, 69 x 83 in, oil on canvas ,5727.0,36.0
k p reji,1972-01-01,Kerala,,47.0,Untitled,,3950.0,5265.0,2008-03-01,painting,landscape, 24 x 18 in, oil on canvas ,432.0,36.0
k p reji,1972-01-01,Kerala,,47.0,"ENDLESS COLUMN, 2007",323.0,1475.0,2945.0,2018-07-01,,, 12 in x 24 in, oil on canvas ,288.0,46.0
k p reji,1972-01-01,Kerala,,47.0,UNTITLED,1386.0,760.0,1065.0,2016-11-01,,, 10 in x 14.25 in, acrylic on paper ,142.5,44.0
k p reji,1972-01-01,Kerala,,47.0,"UNTITLED, 2006",726.0,865.0,1210.0,2014-07-01,,, 19.5 in x 27.5 in, mixed media on tinted paper ,536.25,42.0
kp reji,,,,,Blue Flag,5469.0,4690.0,6250.0,2017-10-31,painting,, 36 x 48 in, oil on canvas ,1728.0,
anil revri,1956-01-08,New Delhi,,63.0,Geometric Abstraction 10,49335.0,38000.0,43000.0,2008-09-01,painting,abstract, 40.5 x 31 in, mixed media on handmade paper ,1255.5,52.0
lancelot ribeiro,1933-01-01,,2010-01-01,77.0,Green Landscape,,5800.0,8700.0,2019-06-01,painting,landscape, 12.5 x 19 in, oil and pva on canvas ,237.5,77.0
lancelot ribeiro,1933-01-01,,2010-01-01,77.0,Untitled (Landscapes with horses and trees),5700.0,5000.0,7000.0,2017-12-01,painting,landscape, 17 x 22.25 in, oil and pva on canvas ,378.25,77.0
lancelot ribeiro,1933-01-01,,2010-01-01,77.0,Green Landscape,6000.0,5000.0,7000.0,2017-06-01,painting,landscape, 23.5 x 18.5 in, oil on canvas ,434.75,77.0
lancelot ribeiro,1933-01-01,,2010-01-01,77.0,"UNTITLED, 1965",3420.0,3910.0,4690.0,2018-04-01,,, 14.5 in x 19 in, oil on canvas ,275.5,77.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,,2436.0,2175.0,3625.0,2018-12-01,painting,landscape, 9.5 x 13 in, dry pastel and charcoal on paper ,123.5,61.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,Untitled,13125.0,12500.0,15625.0,2017-12-01,relief sculpture,figurative, 30 in x 40.25 in,"fiberglass, wood and plaster of paris ",1207.5,60.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,Untitled,480.0,435.0,605.0,2013-08-01,painting,landscape, 9 x 11 in, charcoal on paper pasted on board ,99.0,56.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,Tree Mother,610.0,835.0,1045.0,2011-11-01,painting,landscape, 12 x 18 in, charcoal on paper ,216.0,54.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,Untitled,3577.0,2605.0,3650.0,2009-09-01,painting,landscape, 22.5 x 18 in, acrylic and charcoal on paper pasted on board ,405.0,52.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,Untitled,9637.0,3290.0,4605.0,2008-03-01,painting,landscape, 26.5 x 22.5 in, acrylic and charcoal on paper ,596.25,51.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,a) Untitled b) Pond in Silence c) Tree Mother d) Untitled,6038.0,5000.0,6250.0,2007-09-01,painting,landscape, 9 x 20 in, charcoal on paper ,180.0,50.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,Untitled,5449.0,2330.0,3490.0,2007-03-01,painting,landscape, 7 x 13.5 in, charcoal on paper ,94.5,50.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,a) Tree of Life b) Untitled c) Silence of Flute and d) Untitled,3608.0,2225.0,3335.0,2006-09-01,painting,figurative, 8.5 x 12 in, charcoal on paper ,102.0,49.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,"UNTITLED, 2006",2001.0,4350.0,7250.0,2019-01-01,,, 12.75 in x 13.5 in, bronze ,172.125,62.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,UNTITLED,798.0,350.0,490.0,2018-11-01,,, 11.5 in x 19.5 in, dry pastel and charcoal on paper pasted on board ,224.25,61.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,"UNTITLED, 2002",558.0,380.0,535.0,2016-11-01,,, 9.25 in x 12 in, pastel and charcoal on paper pasted on board ,111.0,59.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,UNTITLED,600.0,635.0,955.0,2015-08-01,,, 12.5 in x 18 in, dry pastel on paper pasted on thermocol ,225.0,58.0
n n rimzon,1957-01-01,"Kakkoor, Kerala",,62.0,UNTITLED,757.0,1380.0,1725.0,2014-07-01,,, 19.5 in x 26.5 in, acrylic and charcoal on paper ,516.75,57.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Untitled,,17650.0,22060.0,2019-03-26,painting,figurative, 47 x 70.25 in, acrylic and oil on canvas ,3301.75,60.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Sharing Secrets,,17650.0,22060.0,2019-03-26,painting,figurative, 71.25 x 47.5 in, acrylic and oil on canvas ,3384.375,60.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Matters of the Heart,4098.0,4100.0,5740.0,2015-04-07,painting,figurative, 30 x 22 in, digital inkjet print with autobiographic photo images and hand painted watercolor on paper ,660.0,56.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,The Halt Bloom (An Awakening),2520.0,5000.0,6670.0,2013-11-01,painting,figurative, 66.5 x 44.5 in, watercolour on paper pasted on cloth ,2959.25,55.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,The Spinning of Tales: Old and New,480.0,375.0,560.0,2012-07-01,print making,figurative, 18.5 x 19 in, etching on paper ,351.5,53.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,The Traveller: New York,1200.0,1300.0,1670.0,2012-07-01,painting,figurative, 22.5 x 15.5 in, watercolour on paper ,348.75,53.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Time Zones: Home and Away,17250.0,11365.0,15910.0,2011-03-01,painting,figurative, 69.5 x 46 in, acrylic and oil on canvas ,3197.0,52.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,A Chanced Meeting Between Nukata No Okimi and Serendipitious Yayavar,27025.0,15000.0,20000.0,2011-02-01,painting,figurative, 69 x 216 in, oil on canvas ,14904.0,52.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Once Upon a Time,,15560.0,17780.0,2010-03-01,painting,figurative, 72 x 48 in, acrylic and oil on canvas ,3456.0,51.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Once Upon a Time,19574.0,17025.0,21280.0,2009-06-01,painting,figurative, 84 x 48 in, acrylic and oil on canvas ,4032.0,50.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Within the Circle (the Flower Seller),3623.0,1800.0,2400.0,2009-03-01,painting,figurative, 17.5 x 17.5 in, acrylic and oil on canvas ,306.25,50.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Within the Circle (The Papad Maker),2852.0,1800.0,2400.0,2009-03-01,painting,figurative, 17.5 x 17.5 in, acrylic and oil on canvas ,306.25,50.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Women at Work (The Quilt Maker),,20000.0,22500.0,2008-09-01,painting,figurative, 47 x 29.5 in, acrylic and oil on canvas ,1386.5,49.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Once Upon a Time,,30000.0,37500.0,2008-06-01,painting,figurative, 72 x 48 in, acrylic and oil on canvas ,3456.0,49.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Second Skin,19895.0,15790.0,18430.0,2008-03-01,painting,figurative, 36 x 36 in, acrylic on canvas ,1296.0,49.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Second Skin,45425.0,39480.0,47370.0,2008-03-01,painting,figurative, 84 x 42 in, acrylic and oil on canvas ,3528.0,49.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Untitled,16500.0,8335.0,10560.0,2006-09-01,painting,figurative, 35 x 35 in, oil on canvas board ,1225.0,47.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Encrypted Soliloquies,19250.0,9000.0,12000.0,2006-09-01,painting,figurative, 60 x 48 in, acrylic and oil on canvas ,2880.0,47.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Untitled,20471.0,8890.0,11115.0,2006-09-01,painting,figurative, 71.5 x 23.5 in, acrylic and oil on canvas ,1680.25,47.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,The Final Confession,15037.0,13335.0,15560.0,2006-09-01,painting,figurative, 70 x 44 in, watercolour on paper ,3080.0,47.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,A Chanced Meeting Between Nukata No Okimi and Serendipitious Yayavar,45155.0,32560.0,41860.0,2006-03-01,painting,figurative, 69 x 36 in, oil on canvas ,2484.0,47.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,The Adolescent and the Gold Fish Dream,11716.0,8140.0,10470.0,2006-03-01,painting,figurative, 75 x 43.5 in, watercolour on paper ,3262.5,47.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Off To Church,3740.0,1370.0,1595.0,2005-12-01,painting,figurative, 17.5 x 17.5 in, acrylic and oil on canvas ,306.25,47.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,In the Garden,8800.0,6000.0,7000.0,2005-12-01,painting,figurative, 47.5 x 47.5 in, acrylic and oil on canvas ,2256.25,47.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Untitled,11825.0,6250.0,7390.0,2005-12-01,painting,figurative, 71 x 35 in, acrylic and oil on canvas ,2485.0,47.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,The Gardener,9510.0,5820.0,6980.0,2005-05-01,painting,figurative, 46.5 x 46.5 in, acrylic and oil on canvas ,2162.25,46.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Encrypted Soliloquies,12430.0,7560.0,8730.0,2005-05-01,painting,figurative, 84 x 48.5 in, acrylic and oil on canvas ,4074.0,46.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Untitled,9138.0,5000.0,6120.0,2004-12-01,painting,figurative, 84 x 48 in, acrylic and oil on canvas ,4032.0,46.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Untitled,,4070.0,5240.0,2004-05-01,painting,figurative, 71 x 47 in, acrylic and oil on canvas ,3337.0,45.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Untitled,1720.0,1050.0,1280.0,2004-05-01,painting,figurative, 16 x 12 in, gouache on paper ,192.0,45.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Private Spaces,3990.0,3890.0,5000.0,2003-12-01,painting,figurative, 71 x 46.5 in, acrylic and oil on canvas ,3301.5,45.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Untitled,2940.0,1890.0,2120.0,2003-12-01,painting,figurative, 47 x 47 in, oil on canvas ,2209.0,45.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Untitled,2625.0,1850.0,1975.0,2003-05-01,painting,figurative, 48 x 36 in, acrylic and oil on canvas ,1728.0,44.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Private Spaces,3308.0,3000.0,4000.0,2002-12-01,painting,figurative, 70 x 47 in, acrylic and oil on canvas ,3290.0,44.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Untitled,,950.0,1200.0,2002-05-01,painting,figurative, 24 x 18 in, mixed media on paper ,432.0,43.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Imagined Space,2500.0,3200.0,4100.0,2002-05-01,painting,figurative, 72 x 48 in,acrylic and oil on canvas ,3456.0,43.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,From Dawn till Dusk,4700.0,3200.0,4100.0,2002-05-01,painting,figurative, 70 x 47 in, acrylic and oil on canvas ,3290.0,43.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Private Spaces,,3200.0,4200.0,2001-12-01,painting,figurative, 70.75 x 46.5 in, acrylic and oil on canvas ,3289.875,43.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,Untitled,,700.0,900.0,2000-12-01,painting,figurative, 25.25 x 30 in,watercolour on paper ,757.5,42.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,,474.0,1500.0,2000.0,2018-04-01,,, 7 x 7 in, oil on canvas ,49.0,59.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,,1020.0,1500.0,2000.0,2018-04-01,,, 2.75 x 2.75 in, oil on canvas ,7.5625,59.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,,240.0,1500.0,2000.0,2018-04-01,,, 7 x 7 in, oil on canvas ,49.0,59.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,,1800.0,3970.0,5560.0,2018-01-01,,, 17.75 x 17.75 in, oil and acrylic on canvas ,315.0625,59.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,"OFF TO CHURCH, 1997",1020.0,2000.0,3000.0,2017-04-01,,, 17.75 in x 17.75 in, acrylic and oil on canvas ,315.0625,58.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,A SET OF THREE,1800.0,2000.0,3000.0,2016-04-01,,, 9 x 9 in, oil on canvas ,81.0,57.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,"UNTITLED, 1998",2516.0,6350.0,9525.0,2015-08-01,,, 47.5 in x 47.5 in, acrylic and oil on canvas ,2256.25,56.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,"UNTITLED, 1998",2540.0,6350.0,9525.0,2015-08-01,,, 47.5 in x 47.5 in, acrylic and oil on canvas ,2256.25,56.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,"THE DRIED BLOOD OF THE WEARY, 1991",882.0,4765.0,6350.0,2015-07-01,,, 61.5 in x 42.5 in, watercolour on paper ,2613.75,56.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,"REMEBERING MY ANSCESTORS, 1991",1641.0,4840.0,6455.0,2015-05-01,,, 62 in x 43 in, watercolour on handmade paper ,2666.0,56.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,UNTITLED,950.0,500.0,670.0,2014-10-01,,, 10 in x 7 in,watercolour on paper ,70.0,55.0
rekha rodwittiya,1958-10-31,Bangalore,,60.0,UNTITLED,304.0,510.0,680.0,2014-08-01,,, 12 in x 9 in,watercolour on paper pasted on board ,108.0,55.0
nicholas roerich,1874-01-01,,1947-01-01,73.0,Sketch  to Tristan and Isolde,17524.0,11765.0,14710.0,2019-03-01,drawing,landscape, 5.25 x 7.75 in, pencil on paper ,40.6875,73.0
nicholas roerich,1874-01-01,,1947-01-01,73.0,Sketch for Sons of Heaven,12180.0,11595.0,14495.0,2018-12-01,drawing,figurative, 9.75 x 12.5 in, pencil on paper ,121.875,73.0
nicholas roerich,1874-01-01,,1947-01-01,73.0,The Snow Maiden (Stage Design),,307695.0,391610.0,2018-09-20,painting,landscape, 23.5 x 35.5 in, oil and tempera on canvas ,834.25,73.0
nicholas roerich,1874-01-01,,1947-01-01,73.0,Himalaya,,125000.0,156250.0,2018-03-13,painting,landscape, 11.5 x 17.25 in, tempera on board ,198.375,73.0
debanjan roy,1975-01-01,,,44.0,India Shining VIII (Gandhi Supported by Two),,13045.0,17395.0,2019-06-01,sculpture,figurative, 65.25 x 59 in, acrylic on fibreglass ,3849.75,44.0
debanjan roy,1975-01-01,,,44.0,India Shining VIII (Gandhi Supported by Two),,14065.0,18750.0,2017-12-01,sculpture,figurative, 65.25 x 59 in, acrylic on fiberglass ,3849.75,42.0
debanjan roy,1975-01-01,,,44.0,India Shining VIII (Gandhi Supported by Two),,15000.0,20000.0,2011-08-01,sculpture,figurative, 65.5 x 58 in, acrylic on fiberglass ,3799.0,36.0
debanjan roy,1975-01-01,,,44.0,India Shining VI (Gandhi Walking Dog),24392.0,7955.0,10230.0,2011-03-01,sculpture,figurative, 46 x 38 in, paint on fiberglass ,1748.0,36.0
debanjan roy,1975-01-01,,,44.0,India Shining V (Gandhi with iPod),19746.0,16670.0,20835.0,2009-09-01,sculpture,figurative, 62 x 27.5 in, fiberglass and paint ,1705.0,34.0
debanjan roy,1975-01-01,,,44.0,India Shining I (Gandhi and the Laptop),35765.0,10000.0,12000.0,2008-09-01,sculpture,figurative, 28.5 x 38.5 in, painted fiberglass with mattress and bolster ,1097.25,33.0
debanjan roy,1975-01-01,,,44.0,UNTITLED,1836.0,2945.0,4415.0,2019-04-01,,, 8.75 x 9 in,acrylic on fibreglass ,78.75,44.0
debanjan roy,1975-01-01,,,44.0,,4100.0,2085.0,2780.0,2018-11-01,,, 12.5 x 12.25 in,acrylic on fiberglass ,153.125,43.0
indrapramit roy,1964-01-01,,,55.0,"BEDTIME STORIES, 2003-2004",204.0,500.0,700.0,2019-04-01,,, 21.75 in x 29.75 in, mixed media on paper ,647.0625,55.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,16200.0,14495.0,21740.0,2019-06-01,painting,landscape, 14.5 x 18.5 in, tempera on cardboard ,268.25,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,18000.0,12000.0,15000.0,2019-06-01,painting,figurative, 13.5 x 20.25 in, gouache on card ,273.375,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,20035.0,11595.0,17395.0,2019-06-01,painting,figurative, 17.25 x 21.75 in, tempera on cardboard ,375.1875,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,18852.0,14710.0,22060.0,2019-03-01,painting,figurative, 21.25 x 16.25 in, tempera on card ,345.3125,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Three Saints),13941.0,5885.0,8825.0,2019-03-01,painting,figurative, 15 x 12.25 in, tempera on paper board ,183.75,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,,10295.0,13240.0,2019-03-01,painting,figurative, 12.5 x 32 in, gouache on card ,400.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Mother and Child),33600.0,15000.0,20000.0,2018-12-01,painting,figurative, 28.5 x 15.5 in, tempera on card ,441.75,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,15600.0,15000.0,20000.0,2018-12-01,painting,figurative, 27.25 x 14.25 in, tempera on card ,388.3125,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,11700.0,5000.0,7000.0,2018-12-01,painting,landscape, 12.25 x 16.5 in, tempera on card ,202.125,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,,11595.0,14495.0,2018-12-01,painting,figurative, 18.25 x 10.25 in, tempera on paper pasted on board ,187.0625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,20513.0,8700.0,11595.0,2018-12-01,painting,figurative, 26 x 13.75 in, tempera on paper pasted on cardboard ,357.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,14266.0,4200.0,5595.0,2018-09-20,painting,figurative, 13.75 x 16.75 in, tempera on cardboard ,230.3125,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,15944.0,6995.0,9795.0,2018-09-20,painting,figurative, 21.5 x 16.25 in, tempera on cardboard ,349.375,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,21818.0,8395.0,11190.0,2018-09-20,painting,figurative, 13.75 x 28.25 in, tempera on cloth pasted on board ,388.4375,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Man in Hat),28531.0,20980.0,27975.0,2018-09-20,painting,figurative, 30.75 x 12.75 in, tempera on cardboard ,392.0625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,43364.0,9095.0,12125.0,2018-06-01,painting,figurative, 13.25 x 17.25 in, tempera on cardboard ,228.5625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,,27275.0,33335.0,2018-06-01,painting,figurative, 23.75 x 25.25 in, tempera on canvas ,599.6875,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,20625.0,9375.0,12500.0,2018-03-13,painting,figurative, 14 x 31.75 in, tempera on paper ,444.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,58125.0,46875.0,62500.0,2018-03-13,painting,figurative, 22.5 x 75.75 in, tempera on canvas ,1704.375,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,28125.0,6250.0,9375.0,2018-03-13,painting,figurative, 12 x 17.75 in, tempera on handmade paper ,213.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,30600.0,8000.0,12000.0,2017-12-01,painting,figurative, 13 x 19.5 in, tempera on paper ,253.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,14700.0,8000.0,12000.0,2017-12-01,painting,figurative, 15.25 x 14.75 in, tempera on paper ,224.9375,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,20952.0,4765.0,7940.0,2017-09-21,painting,figurative, 17.5 x 10.5 in, tempera on paper ,183.75,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,16190.0,4765.0,7940.0,2017-09-21,painting,figurative, 17.25 x 12.25 in, tempera on paper ,211.3125,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,53333.0,12700.0,15875.0,2017-09-21,painting,figurative, 27.75 x 13.75 in, tempera on paper ,381.5625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Alpana),,30305.0,37880.0,2017-02-16,painting,abstract, 43.75 x 33.5 in,tempera on cloth pasted on board ,1465.625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,21818.0,18185.0,22730.0,2017-02-16,painting,figurative, 21 x 28 in, gouache on cardboard pasted on board ,588.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,17273.0,13640.0,18185.0,2017-02-16,painting,landscape, 16.75 x 19.25 in, watercolour on board ,322.4375,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,12001.0,11765.0,17650.0,2016-12-01,painting,figurative, 22.75 x 11.5 in, tempera on cane weaving pasted on handmade paper ,261.625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,,22060.0,29415.0,2016-12-01,painting,figurative, 23.75 x 25.25 in, tempera on canvas ,599.6875,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Mother and Child),10909.0,9095.0,12125.0,2016-09-08,painting,figurative, 11.25 x 5.5 in, gouache on paper pasted on board ,61.875,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,23636.0,22730.0,30305.0,2016-09-08,painting,figurative, 32.5 x 18 in,tempera on cloth pasted on board ,585.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Chaitanya),,22730.0,30305.0,2016-09-08,painting,figurative, 14.5 x 31.5 in, tempera on card paper ,456.75,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,19091.0,15155.0,22730.0,2016-09-08,painting,landscape, 5 x 13.25 in, tempera on cardboard ,66.25,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,,7580.0,10610.0,2016-07-01,painting,, 15.25 x 10.25 in,gouache on paper pasted on board ,156.3125,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,,15155.0,18185.0,2016-07-01,painting,figurative, 23 x 31.5 in, tempera on cane weaving pasted on board ,724.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Horse),20028.0,18185.0,22730.0,2016-06-01,painting,figurative, 18.5 x 12.25 in, tempera on card paper ,226.625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,8400.0,8000.0,10000.0,2016-06-01,painting,figurative, 15 x 10.25 in,watercolour on paper ,153.75,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,29073.0,22730.0,30305.0,2016-06-01,painting,figurative, 42.25 x 17.75 in, tempera on canvas pasted on masonite board ,749.9375,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,,8000.0,10000.0,2016-06-01,painting,figurative, 18 x 11.25 in, watercolour on paper ,202.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,31765.0,17650.0,22060.0,2016-02-24,painting,figurative, 15.75 x 19.75 in, tempera on paper pasted on board ,311.0625,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Three Drummers),28235.0,14710.0,22060.0,2016-02-24,painting,figurative, 13 x 19.25 in, gouache on card paper ,250.25,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,"Untitled (Sita, Ravana and Jatayu)",16615.0,6155.0,9235.0,2015-09-10,painting,figurative, 13 x 20 in, tempera on handmade paper ,260.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Lady in Carriage),48000.0,12310.0,15385.0,2015-09-10,painting,figurative, 13 x 17.5 in, gouache on cardboard ,227.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Self Potrait),14040.0,12700.0,15875.0,2015-06-01,painting,figurative, 13.5 x 9.5 in, gouache and tempera on cardboard ,128.25,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,,23810.0,31750.0,2015-06-01,painting,figurative, 22 x 28 in, tempera on cardboard ,616.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,,23810.0,31750.0,2015-06-01,painting,figurative, 29 x 15 in, tempera on box board ,435.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,23607.0,19675.0,24595.0,2015-04-15,painting,figurative, 19 x 23 in, tempera on paper ,437.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,3148.0,2955.0,3610.0,2015-04-15,painting,figurative, 7.5 x 5 in,ink on paper pasted on mountboard ,37.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,19672.0,16395.0,24595.0,2015-04-15,painting,figurative, 13 x 19 in, tempera on box board ,247.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,12000.0,10000.0,15000.0,2015-03-01,painting,figurative, 12 x 17 in, gouache on paper ,204.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,16800.0,15000.0,20000.0,2015-03-01,painting,figurative, 27 x 14 in, gouache on paper board ,378.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,5808.0,4840.0,6455.0,2015-03-01,painting,figurative, 12 x 8.5 in, gouache on cardboard ,102.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,18689.0,16395.0,24595.0,2015-02-12,painting,figurative, 15 x 28.5 in, tempera on ply board ,427.5,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled (Christ),51148.0,24595.0,32790.0,2015-02-12,painting,figurative, 35 x 15 in, tempera on cloth pasted on board ,525.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,,81970.0,98365.0,2015-02-12,painting,figurative, 22 x 75.5 in, tempera on canvas ,1661.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,,13335.0,16670.0,2014-12-01,painting,still life, 9 x 6 in, tempera on fabric pasted on board ,54.0,85.0
jamini roy,1887-01-01,,1972-01-01,85.0,Untitled,9000.0,5000.0,6670.0,2014-12-02,painting,figurative, 10 x 5.5 in, gouache on cardboard ,55.0,85.0
